"","dteday","hr"
"13622",2012-07-26,18
"13623",2012-07-26,19
"13624",2012-07-26,20
"13625",2012-07-26,21
"13626",2012-07-26,22
"13627",2012-07-26,23
"13628",2012-07-27,0
"13629",2012-07-27,1
"13630",2012-07-27,2
"13631",2012-07-27,3
"13632",2012-07-27,4
"13633",2012-07-27,5
"13634",2012-07-27,6
"13635",2012-07-27,7
"13636",2012-07-27,8
"13637",2012-07-27,9
"13638",2012-07-27,10
"13639",2012-07-27,11
"13640",2012-07-27,12
"13641",2012-07-27,13
"13642",2012-07-27,14
"13643",2012-07-27,15
"13644",2012-07-27,16
"13645",2012-07-27,17
"13646",2012-07-27,18
"13647",2012-07-27,19
"13648",2012-07-27,20
"13649",2012-07-27,21
"13650",2012-07-27,22
"13651",2012-07-27,23
"13652",2012-07-28,0
"13653",2012-07-28,1
"13654",2012-07-28,2
"13655",2012-07-28,3
"13656",2012-07-28,4
"13657",2012-07-28,5
"13658",2012-07-28,6
"13659",2012-07-28,7
"13660",2012-07-28,8
"13661",2012-07-28,9
"13662",2012-07-28,10
"13663",2012-07-28,11
"13664",2012-07-28,12
"13665",2012-07-28,13
"13666",2012-07-28,14
"13667",2012-07-28,15
"13668",2012-07-28,16
"13669",2012-07-28,17
"13670",2012-07-28,18
"13671",2012-07-28,19
"13672",2012-07-28,20
"13673",2012-07-28,21
"13674",2012-07-28,22
"13675",2012-07-28,23
"13676",2012-07-29,0
"13677",2012-07-29,1
"13678",2012-07-29,2
"13679",2012-07-29,3
"13680",2012-07-29,4
"13681",2012-07-29,5
"13682",2012-07-29,6
"13683",2012-07-29,7
"13684",2012-07-29,8
"13685",2012-07-29,9
"13686",2012-07-29,10
"13687",2012-07-29,11
"13688",2012-07-29,12
"13689",2012-07-29,13
"13690",2012-07-29,14
"13691",2012-07-29,15
"13692",2012-07-29,16
"13693",2012-07-29,17
"13694",2012-07-29,18
"13695",2012-07-29,19
"13696",2012-07-29,20
"13697",2012-07-29,21
"13698",2012-07-29,22
"13699",2012-07-29,23
"13700",2012-07-30,0
"13701",2012-07-30,1
"13702",2012-07-30,2
"13703",2012-07-30,3
"13704",2012-07-30,4
"13705",2012-07-30,5
"13706",2012-07-30,6
"13707",2012-07-30,7
"13708",2012-07-30,8
"13709",2012-07-30,9
"13710",2012-07-30,10
"13711",2012-07-30,11
"13712",2012-07-30,12
"13713",2012-07-30,13
"13714",2012-07-30,14
"13715",2012-07-30,15
"13716",2012-07-30,16
"13717",2012-07-30,17
"13718",2012-07-30,18
"13719",2012-07-30,19
"13720",2012-07-30,20
"13721",2012-07-30,21
"13722",2012-07-30,22
"13723",2012-07-30,23
"13724",2012-07-31,0
"13725",2012-07-31,1
"13726",2012-07-31,2
"13727",2012-07-31,3
"13728",2012-07-31,4
"13729",2012-07-31,5
"13730",2012-07-31,6
"13731",2012-07-31,7
"13732",2012-07-31,8
"13733",2012-07-31,9
"13734",2012-07-31,10
"13735",2012-07-31,11
"13736",2012-07-31,12
"13737",2012-07-31,13
"13738",2012-07-31,14
"13739",2012-07-31,15
"13740",2012-07-31,16
"13741",2012-07-31,17
"13742",2012-07-31,18
"13743",2012-07-31,19
"13744",2012-07-31,20
"13745",2012-07-31,21
"13746",2012-07-31,22
"13747",2012-07-31,23
"13748",2012-08-01,0
"13749",2012-08-01,1
"13750",2012-08-01,2
"13751",2012-08-01,3
"13752",2012-08-01,4
"13753",2012-08-01,5
"13754",2012-08-01,6
"13755",2012-08-01,7
"13756",2012-08-01,8
"13757",2012-08-01,9
"13758",2012-08-01,10
"13759",2012-08-01,11
"13760",2012-08-01,12
"13761",2012-08-01,13
"13762",2012-08-01,14
"13763",2012-08-01,15
"13764",2012-08-01,16
"13765",2012-08-01,17
"13766",2012-08-01,18
"13767",2012-08-01,19
"13768",2012-08-01,20
"13769",2012-08-01,21
"13770",2012-08-01,22
"13771",2012-08-01,23
"13772",2012-08-02,0
"13773",2012-08-02,1
"13774",2012-08-02,2
"13775",2012-08-02,3
"13776",2012-08-02,4
"13777",2012-08-02,5
"13778",2012-08-02,6
"13779",2012-08-02,7
"13780",2012-08-02,8
"13781",2012-08-02,9
"13782",2012-08-02,10
"13783",2012-08-02,11
"13784",2012-08-02,12
"13785",2012-08-02,13
"13786",2012-08-02,14
"13787",2012-08-02,15
"13788",2012-08-02,16
"13789",2012-08-02,17
"13790",2012-08-02,18
"13791",2012-08-02,19
"13792",2012-08-02,20
"13793",2012-08-02,21
"13794",2012-08-02,22
"13795",2012-08-02,23
"13796",2012-08-03,0
"13797",2012-08-03,1
"13798",2012-08-03,2
"13799",2012-08-03,3
"13800",2012-08-03,4
"13801",2012-08-03,5
"13802",2012-08-03,6
"13803",2012-08-03,7
"13804",2012-08-03,8
"13805",2012-08-03,9
"13806",2012-08-03,10
"13807",2012-08-03,11
"13808",2012-08-03,12
"13809",2012-08-03,13
"13810",2012-08-03,14
"13811",2012-08-03,15
"13812",2012-08-03,16
"13813",2012-08-03,17
"13814",2012-08-03,18
"13815",2012-08-03,19
"13816",2012-08-03,20
"13817",2012-08-03,21
"13818",2012-08-03,22
"13819",2012-08-03,23
"13820",2012-08-04,0
"13821",2012-08-04,1
"13822",2012-08-04,2
"13823",2012-08-04,3
"13824",2012-08-04,4
"13825",2012-08-04,5
"13826",2012-08-04,6
"13827",2012-08-04,7
"13828",2012-08-04,8
"13829",2012-08-04,9
"13830",2012-08-04,10
"13831",2012-08-04,11
"13832",2012-08-04,12
"13833",2012-08-04,13
"13834",2012-08-04,14
"13835",2012-08-04,15
"13836",2012-08-04,16
"13837",2012-08-04,17
"13838",2012-08-04,18
"13839",2012-08-04,19
"13840",2012-08-04,20
"13841",2012-08-04,21
"13842",2012-08-04,22
"13843",2012-08-04,23
"13844",2012-08-05,0
"13845",2012-08-05,1
"13846",2012-08-05,2
"13847",2012-08-05,3
"13848",2012-08-05,4
"13849",2012-08-05,5
"13850",2012-08-05,6
"13851",2012-08-05,7
"13852",2012-08-05,8
"13853",2012-08-05,9
"13854",2012-08-05,10
"13855",2012-08-05,11
"13856",2012-08-05,12
"13857",2012-08-05,13
"13858",2012-08-05,14
"13859",2012-08-05,15
"13860",2012-08-05,16
"13861",2012-08-05,17
"13862",2012-08-05,18
"13863",2012-08-05,19
"13864",2012-08-05,20
"13865",2012-08-05,21
"13866",2012-08-05,22
"13867",2012-08-05,23
"13868",2012-08-06,0
"13869",2012-08-06,1
"13870",2012-08-06,2
"13871",2012-08-06,3
"13872",2012-08-06,4
"13873",2012-08-06,5
"13874",2012-08-06,6
"13875",2012-08-06,7
"13876",2012-08-06,8
"13877",2012-08-06,9
"13878",2012-08-06,10
"13879",2012-08-06,11
"13880",2012-08-06,12
"13881",2012-08-06,13
"13882",2012-08-06,14
"13883",2012-08-06,15
"13884",2012-08-06,16
"13885",2012-08-06,17
"13886",2012-08-06,18
"13887",2012-08-06,19
"13888",2012-08-06,20
"13889",2012-08-06,21
"13890",2012-08-06,22
"13891",2012-08-06,23
"13892",2012-08-07,0
"13893",2012-08-07,1
"13894",2012-08-07,2
"13895",2012-08-07,3
"13896",2012-08-07,4
"13897",2012-08-07,5
"13898",2012-08-07,6
"13899",2012-08-07,7
"13900",2012-08-07,8
"13901",2012-08-07,9
"13902",2012-08-07,10
"13903",2012-08-07,11
"13904",2012-08-07,12
"13905",2012-08-07,13
"13906",2012-08-07,14
"13907",2012-08-07,15
"13908",2012-08-07,16
"13909",2012-08-07,17
"13910",2012-08-07,18
"13911",2012-08-07,19
"13912",2012-08-07,20
"13913",2012-08-07,21
"13914",2012-08-07,22
"13915",2012-08-07,23
"13916",2012-08-08,0
"13917",2012-08-08,1
"13918",2012-08-08,2
"13919",2012-08-08,3
"13920",2012-08-08,4
"13921",2012-08-08,5
"13922",2012-08-08,6
"13923",2012-08-08,7
"13924",2012-08-08,8
"13925",2012-08-08,9
"13926",2012-08-08,10
"13927",2012-08-08,11
"13928",2012-08-08,12
"13929",2012-08-08,13
"13930",2012-08-08,14
"13931",2012-08-08,15
"13932",2012-08-08,16
"13933",2012-08-08,17
"13934",2012-08-08,18
"13935",2012-08-08,19
"13936",2012-08-08,20
"13937",2012-08-08,21
"13938",2012-08-08,22
"13939",2012-08-08,23
"13940",2012-08-09,0
"13941",2012-08-09,1
"13942",2012-08-09,2
"13943",2012-08-09,3
"13944",2012-08-09,4
"13945",2012-08-09,5
"13946",2012-08-09,6
"13947",2012-08-09,7
"13948",2012-08-09,8
"13949",2012-08-09,9
"13950",2012-08-09,10
"13951",2012-08-09,11
"13952",2012-08-09,12
"13953",2012-08-09,13
"13954",2012-08-09,14
"13955",2012-08-09,15
"13956",2012-08-09,16
"13957",2012-08-09,17
"13958",2012-08-09,18
"13959",2012-08-09,19
"13960",2012-08-09,20
"13961",2012-08-09,21
"13962",2012-08-09,22
"13963",2012-08-09,23
"13964",2012-08-10,0
"13965",2012-08-10,1
"13966",2012-08-10,2
"13967",2012-08-10,3
"13968",2012-08-10,4
"13969",2012-08-10,5
"13970",2012-08-10,6
"13971",2012-08-10,7
"13972",2012-08-10,8
"13973",2012-08-10,9
"13974",2012-08-10,10
"13975",2012-08-10,11
"13976",2012-08-10,12
"13977",2012-08-10,13
"13978",2012-08-10,14
"13979",2012-08-10,15
"13980",2012-08-10,16
"13981",2012-08-10,17
"13982",2012-08-10,18
"13983",2012-08-10,19
"13984",2012-08-10,20
"13985",2012-08-10,21
"13986",2012-08-10,22
"13987",2012-08-10,23
"13988",2012-08-11,0
"13989",2012-08-11,1
"13990",2012-08-11,2
"13991",2012-08-11,3
"13992",2012-08-11,4
"13993",2012-08-11,5
"13994",2012-08-11,6
"13995",2012-08-11,7
"13996",2012-08-11,8
"13997",2012-08-11,9
"13998",2012-08-11,10
"13999",2012-08-11,11
"14000",2012-08-11,12
"14001",2012-08-11,13
"14002",2012-08-11,14
"14003",2012-08-11,15
"14004",2012-08-11,16
"14005",2012-08-11,17
"14006",2012-08-11,18
"14007",2012-08-11,19
"14008",2012-08-11,20
"14009",2012-08-11,21
"14010",2012-08-11,22
"14011",2012-08-11,23
"14012",2012-08-12,0
"14013",2012-08-12,1
"14014",2012-08-12,2
"14015",2012-08-12,3
"14016",2012-08-12,4
"14017",2012-08-12,5
"14018",2012-08-12,6
"14019",2012-08-12,7
"14020",2012-08-12,8
"14021",2012-08-12,9
"14022",2012-08-12,10
"14023",2012-08-12,11
"14024",2012-08-12,12
"14025",2012-08-12,13
"14026",2012-08-12,14
"14027",2012-08-12,15
"14028",2012-08-12,16
"14029",2012-08-12,17
"14030",2012-08-12,18
"14031",2012-08-12,19
"14032",2012-08-12,20
"14033",2012-08-12,21
"14034",2012-08-12,22
"14035",2012-08-12,23
"14036",2012-08-13,0
"14037",2012-08-13,1
"14038",2012-08-13,2
"14039",2012-08-13,3
"14040",2012-08-13,4
"14041",2012-08-13,5
"14042",2012-08-13,6
"14043",2012-08-13,7
"14044",2012-08-13,8
"14045",2012-08-13,9
"14046",2012-08-13,10
"14047",2012-08-13,11
"14048",2012-08-13,12
"14049",2012-08-13,13
"14050",2012-08-13,14
"14051",2012-08-13,15
"14052",2012-08-13,16
"14053",2012-08-13,17
"14054",2012-08-13,18
"14055",2012-08-13,19
"14056",2012-08-13,20
"14057",2012-08-13,21
"14058",2012-08-13,22
"14059",2012-08-13,23
"14060",2012-08-14,0
"14061",2012-08-14,1
"14062",2012-08-14,2
"14063",2012-08-14,3
"14064",2012-08-14,4
"14065",2012-08-14,5
"14066",2012-08-14,6
"14067",2012-08-14,7
"14068",2012-08-14,8
"14069",2012-08-14,9
"14070",2012-08-14,10
"14071",2012-08-14,11
"14072",2012-08-14,12
"14073",2012-08-14,13
"14074",2012-08-14,14
"14075",2012-08-14,15
"14076",2012-08-14,16
"14077",2012-08-14,17
"14078",2012-08-14,18
"14079",2012-08-14,19
"14080",2012-08-14,20
"14081",2012-08-14,21
"14082",2012-08-14,22
"14083",2012-08-14,23
"14084",2012-08-15,0
"14085",2012-08-15,1
"14086",2012-08-15,2
"14087",2012-08-15,3
"14088",2012-08-15,4
"14089",2012-08-15,5
"14090",2012-08-15,6
"14091",2012-08-15,7
"14092",2012-08-15,8
"14093",2012-08-15,9
"14094",2012-08-15,10
"14095",2012-08-15,11
"14096",2012-08-15,12
"14097",2012-08-15,13
"14098",2012-08-15,14
"14099",2012-08-15,15
"14100",2012-08-15,16
"14101",2012-08-15,17
"14102",2012-08-15,18
"14103",2012-08-15,19
"14104",2012-08-15,20
"14105",2012-08-15,21
"14106",2012-08-15,22
"14107",2012-08-15,23
"14108",2012-08-16,0
"14109",2012-08-16,1
"14110",2012-08-16,2
"14111",2012-08-16,3
"14112",2012-08-16,4
"14113",2012-08-16,5
"14114",2012-08-16,6
"14115",2012-08-16,7
"14116",2012-08-16,8
"14117",2012-08-16,9
"14118",2012-08-16,10
"14119",2012-08-16,11
"14120",2012-08-16,12
"14121",2012-08-16,13
"14122",2012-08-16,14
"14123",2012-08-16,15
"14124",2012-08-16,16
"14125",2012-08-16,17
"14126",2012-08-16,18
"14127",2012-08-16,19
"14128",2012-08-16,20
"14129",2012-08-16,21
"14130",2012-08-16,22
"14131",2012-08-16,23
"14132",2012-08-17,0
"14133",2012-08-17,1
"14134",2012-08-17,2
"14135",2012-08-17,3
"14136",2012-08-17,4
"14137",2012-08-17,5
"14138",2012-08-17,6
"14139",2012-08-17,7
"14140",2012-08-17,8
"14141",2012-08-17,9
"14142",2012-08-17,10
"14143",2012-08-17,11
"14144",2012-08-17,12
"14145",2012-08-17,13
"14146",2012-08-17,14
"14147",2012-08-17,15
"14148",2012-08-17,16
"14149",2012-08-17,17
"14150",2012-08-17,18
"14151",2012-08-17,19
"14152",2012-08-17,20
"14153",2012-08-17,21
"14154",2012-08-17,22
"14155",2012-08-17,23
"14156",2012-08-18,0
"14157",2012-08-18,1
"14158",2012-08-18,2
"14159",2012-08-18,3
"14160",2012-08-18,4
"14161",2012-08-18,5
"14162",2012-08-18,6
"14163",2012-08-18,7
"14164",2012-08-18,8
"14165",2012-08-18,9
"14166",2012-08-18,10
"14167",2012-08-18,11
"14168",2012-08-18,12
"14169",2012-08-18,13
"14170",2012-08-18,14
"14171",2012-08-18,15
"14172",2012-08-18,16
"14173",2012-08-18,17
"14174",2012-08-18,18
"14175",2012-08-18,19
"14176",2012-08-18,20
"14177",2012-08-18,21
"14178",2012-08-18,22
"14179",2012-08-18,23
"14180",2012-08-19,0
"14181",2012-08-19,1
"14182",2012-08-19,2
"14183",2012-08-19,3
"14184",2012-08-19,4
"14185",2012-08-19,5
"14186",2012-08-19,6
"14187",2012-08-19,7
"14188",2012-08-19,8
"14189",2012-08-19,9
"14190",2012-08-19,10
"14191",2012-08-19,11
"14192",2012-08-19,12
"14193",2012-08-19,13
"14194",2012-08-19,14
"14195",2012-08-19,15
"14196",2012-08-19,16
"14197",2012-08-19,17
"14198",2012-08-19,18
"14199",2012-08-19,19
"14200",2012-08-19,20
"14201",2012-08-19,21
"14202",2012-08-19,22
"14203",2012-08-19,23
"14204",2012-08-20,0
"14205",2012-08-20,1
"14206",2012-08-20,2
"14207",2012-08-20,3
"14208",2012-08-20,4
"14209",2012-08-20,5
"14210",2012-08-20,6
"14211",2012-08-20,7
"14212",2012-08-20,8
"14213",2012-08-20,9
"14214",2012-08-20,10
"14215",2012-08-20,11
"14216",2012-08-20,12
"14217",2012-08-20,13
"14218",2012-08-20,14
"14219",2012-08-20,15
"14220",2012-08-20,16
"14221",2012-08-20,17
"14222",2012-08-20,18
"14223",2012-08-20,19
"14224",2012-08-20,20
"14225",2012-08-20,21
"14226",2012-08-20,22
"14227",2012-08-20,23
"14228",2012-08-21,0
"14229",2012-08-21,1
"14230",2012-08-21,2
"14231",2012-08-21,3
"14232",2012-08-21,4
"14233",2012-08-21,5
"14234",2012-08-21,6
"14235",2012-08-21,7
"14236",2012-08-21,8
"14237",2012-08-21,9
"14238",2012-08-21,10
"14239",2012-08-21,11
"14240",2012-08-21,12
"14241",2012-08-21,13
"14242",2012-08-21,14
"14243",2012-08-21,15
"14244",2012-08-21,16
"14245",2012-08-21,17
"14246",2012-08-21,18
"14247",2012-08-21,19
"14248",2012-08-21,20
"14249",2012-08-21,21
"14250",2012-08-21,22
"14251",2012-08-21,23
"14252",2012-08-22,0
"14253",2012-08-22,1
"14254",2012-08-22,2
"14255",2012-08-22,3
"14256",2012-08-22,4
"14257",2012-08-22,5
"14258",2012-08-22,6
"14259",2012-08-22,7
"14260",2012-08-22,8
"14261",2012-08-22,9
"14262",2012-08-22,10
"14263",2012-08-22,11
"14264",2012-08-22,12
"14265",2012-08-22,13
"14266",2012-08-22,14
"14267",2012-08-22,15
"14268",2012-08-22,16
"14269",2012-08-22,17
"14270",2012-08-22,18
"14271",2012-08-22,19
"14272",2012-08-22,20
"14273",2012-08-22,21
"14274",2012-08-22,22
"14275",2012-08-22,23
"14276",2012-08-23,0
"14277",2012-08-23,1
"14278",2012-08-23,2
"14279",2012-08-23,3
"14280",2012-08-23,4
"14281",2012-08-23,5
"14282",2012-08-23,6
"14283",2012-08-23,7
"14284",2012-08-23,8
"14285",2012-08-23,9
"14286",2012-08-23,10
"14287",2012-08-23,11
"14288",2012-08-23,12
"14289",2012-08-23,13
"14290",2012-08-23,14
"14291",2012-08-23,15
"14292",2012-08-23,16
"14293",2012-08-23,17
"14294",2012-08-23,18
"14295",2012-08-23,19
"14296",2012-08-23,20
"14297",2012-08-23,21
"14298",2012-08-23,22
"14299",2012-08-23,23
"14300",2012-08-24,0
"14301",2012-08-24,1
"14302",2012-08-24,2
"14303",2012-08-24,3
"14304",2012-08-24,4
"14305",2012-08-24,5
"14306",2012-08-24,6
"14307",2012-08-24,7
"14308",2012-08-24,8
"14309",2012-08-24,9
"14310",2012-08-24,10
"14311",2012-08-24,11
"14312",2012-08-24,12
"14313",2012-08-24,13
"14314",2012-08-24,14
"14315",2012-08-24,15
"14316",2012-08-24,16
"14317",2012-08-24,17
"14318",2012-08-24,18
"14319",2012-08-24,19
"14320",2012-08-24,20
"14321",2012-08-24,21
"14322",2012-08-24,22
"14323",2012-08-24,23
"14324",2012-08-25,0
"14325",2012-08-25,1
"14326",2012-08-25,2
"14327",2012-08-25,3
"14328",2012-08-25,4
"14329",2012-08-25,5
"14330",2012-08-25,6
"14331",2012-08-25,7
"14332",2012-08-25,8
"14333",2012-08-25,9
"14334",2012-08-25,10
"14335",2012-08-25,11
"14336",2012-08-25,12
"14337",2012-08-25,13
"14338",2012-08-25,14
"14339",2012-08-25,15
"14340",2012-08-25,16
"14341",2012-08-25,17
"14342",2012-08-25,18
"14343",2012-08-25,19
"14344",2012-08-25,20
"14345",2012-08-25,21
"14346",2012-08-25,22
"14347",2012-08-25,23
"14348",2012-08-26,0
"14349",2012-08-26,1
"14350",2012-08-26,2
"14351",2012-08-26,3
"14352",2012-08-26,4
"14353",2012-08-26,5
"14354",2012-08-26,6
"14355",2012-08-26,7
"14356",2012-08-26,8
"14357",2012-08-26,9
"14358",2012-08-26,10
"14359",2012-08-26,11
"14360",2012-08-26,12
"14361",2012-08-26,13
"14362",2012-08-26,14
"14363",2012-08-26,15
"14364",2012-08-26,16
"14365",2012-08-26,17
"14366",2012-08-26,18
"14367",2012-08-26,19
"14368",2012-08-26,20
"14369",2012-08-26,21
"14370",2012-08-26,22
"14371",2012-08-26,23
"14372",2012-08-27,0
"14373",2012-08-27,1
"14374",2012-08-27,2
"14375",2012-08-27,3
"14376",2012-08-27,4
"14377",2012-08-27,5
"14378",2012-08-27,6
"14379",2012-08-27,7
"14380",2012-08-27,8
"14381",2012-08-27,9
"14382",2012-08-27,10
"14383",2012-08-27,11
"14384",2012-08-27,12
"14385",2012-08-27,13
"14386",2012-08-27,14
"14387",2012-08-27,15
"14388",2012-08-27,16
"14389",2012-08-27,17
"14390",2012-08-27,18
"14391",2012-08-27,19
"14392",2012-08-27,20
"14393",2012-08-27,21
"14394",2012-08-27,22
"14395",2012-08-27,23
"14396",2012-08-28,0
"14397",2012-08-28,1
"14398",2012-08-28,2
"14399",2012-08-28,3
"14400",2012-08-28,4
"14401",2012-08-28,5
"14402",2012-08-28,6
"14403",2012-08-28,7
"14404",2012-08-28,8
"14405",2012-08-28,9
"14406",2012-08-28,10
"14407",2012-08-28,11
"14408",2012-08-28,12
"14409",2012-08-28,13
"14410",2012-08-28,14
"14411",2012-08-28,15
"14412",2012-08-28,16
"14413",2012-08-28,17
"14414",2012-08-28,18
"14415",2012-08-28,19
"14416",2012-08-28,20
"14417",2012-08-28,21
"14418",2012-08-28,22
"14419",2012-08-28,23
"14420",2012-08-29,0
"14421",2012-08-29,1
"14422",2012-08-29,2
"14423",2012-08-29,3
"14424",2012-08-29,4
"14425",2012-08-29,5
"14426",2012-08-29,6
"14427",2012-08-29,7
"14428",2012-08-29,8
"14429",2012-08-29,9
"14430",2012-08-29,10
"14431",2012-08-29,11
"14432",2012-08-29,12
"14433",2012-08-29,13
"14434",2012-08-29,14
"14435",2012-08-29,15
"14436",2012-08-29,16
"14437",2012-08-29,17
"14438",2012-08-29,18
"14439",2012-08-29,19
"14440",2012-08-29,20
"14441",2012-08-29,21
"14442",2012-08-29,22
"14443",2012-08-29,23
"14444",2012-08-30,0
"14445",2012-08-30,1
"14446",2012-08-30,2
"14447",2012-08-30,3
"14448",2012-08-30,4
"14449",2012-08-30,5
"14450",2012-08-30,6
"14451",2012-08-30,7
"14452",2012-08-30,8
"14453",2012-08-30,9
"14454",2012-08-30,10
"14455",2012-08-30,11
"14456",2012-08-30,12
"14457",2012-08-30,13
"14458",2012-08-30,14
"14459",2012-08-30,15
"14460",2012-08-30,16
"14461",2012-08-30,17
"14462",2012-08-30,18
"14463",2012-08-30,19
"14464",2012-08-30,20
"14465",2012-08-30,21
"14466",2012-08-30,22
"14467",2012-08-30,23
"14468",2012-08-31,0
"14469",2012-08-31,1
"14470",2012-08-31,2
"14471",2012-08-31,3
"14472",2012-08-31,4
"14473",2012-08-31,5
"14474",2012-08-31,6
"14475",2012-08-31,7
"14476",2012-08-31,8
"14477",2012-08-31,9
"14478",2012-08-31,10
"14479",2012-08-31,11
"14480",2012-08-31,12
"14481",2012-08-31,13
"14482",2012-08-31,14
"14483",2012-08-31,15
"14484",2012-08-31,16
"14485",2012-08-31,17
"14486",2012-08-31,18
"14487",2012-08-31,19
"14488",2012-08-31,20
"14489",2012-08-31,21
"14490",2012-08-31,22
"14491",2012-08-31,23
"14492",2012-09-01,0
"14493",2012-09-01,1
"14494",2012-09-01,2
"14495",2012-09-01,3
"14496",2012-09-01,4
"14497",2012-09-01,5
"14498",2012-09-01,6
"14499",2012-09-01,7
"14500",2012-09-01,8
"14501",2012-09-01,9
"14502",2012-09-01,10
"14503",2012-09-01,11
"14504",2012-09-01,12
"14505",2012-09-01,13
"14506",2012-09-01,14
"14507",2012-09-01,15
"14508",2012-09-01,16
"14509",2012-09-01,17
"14510",2012-09-01,18
"14511",2012-09-01,19
"14512",2012-09-01,20
"14513",2012-09-01,21
"14514",2012-09-01,22
"14515",2012-09-01,23
"14516",2012-09-02,0
"14517",2012-09-02,1
"14518",2012-09-02,2
"14519",2012-09-02,3
"14520",2012-09-02,4
"14521",2012-09-02,5
"14522",2012-09-02,6
"14523",2012-09-02,7
"14524",2012-09-02,8
"14525",2012-09-02,9
"14526",2012-09-02,10
"14527",2012-09-02,11
"14528",2012-09-02,12
"14529",2012-09-02,13
"14530",2012-09-02,14
"14531",2012-09-02,15
"14532",2012-09-02,16
"14533",2012-09-02,17
"14534",2012-09-02,18
"14535",2012-09-02,19
"14536",2012-09-02,20
"14537",2012-09-02,21
"14538",2012-09-02,22
"14539",2012-09-02,23
"14540",2012-09-03,0
"14541",2012-09-03,1
"14542",2012-09-03,2
"14543",2012-09-03,3
"14544",2012-09-03,4
"14545",2012-09-03,5
"14546",2012-09-03,6
"14547",2012-09-03,7
"14548",2012-09-03,8
"14549",2012-09-03,9
"14550",2012-09-03,10
"14551",2012-09-03,11
"14552",2012-09-03,12
"14553",2012-09-03,13
"14554",2012-09-03,14
"14555",2012-09-03,15
"14556",2012-09-03,16
"14557",2012-09-03,17
"14558",2012-09-03,18
"14559",2012-09-03,19
"14560",2012-09-03,20
"14561",2012-09-03,21
"14562",2012-09-03,22
"14563",2012-09-03,23
"14564",2012-09-04,0
"14565",2012-09-04,1
"14566",2012-09-04,2
"14567",2012-09-04,3
"14568",2012-09-04,4
"14569",2012-09-04,5
"14570",2012-09-04,6
"14571",2012-09-04,7
"14572",2012-09-04,8
"14573",2012-09-04,9
"14574",2012-09-04,10
"14575",2012-09-04,11
"14576",2012-09-04,12
"14577",2012-09-04,13
"14578",2012-09-04,14
"14579",2012-09-04,15
"14580",2012-09-04,16
"14581",2012-09-04,17
"14582",2012-09-04,18
"14583",2012-09-04,19
"14584",2012-09-04,20
"14585",2012-09-04,21
"14586",2012-09-04,22
"14587",2012-09-04,23
"14588",2012-09-05,0
"14589",2012-09-05,1
"14590",2012-09-05,2
"14591",2012-09-05,3
"14592",2012-09-05,4
"14593",2012-09-05,5
"14594",2012-09-05,6
"14595",2012-09-05,7
"14596",2012-09-05,8
"14597",2012-09-05,9
"14598",2012-09-05,10
"14599",2012-09-05,11
"14600",2012-09-05,12
"14601",2012-09-05,13
"14602",2012-09-05,14
"14603",2012-09-05,15
"14604",2012-09-05,16
"14605",2012-09-05,17
"14606",2012-09-05,18
"14607",2012-09-05,19
"14608",2012-09-05,20
"14609",2012-09-05,21
"14610",2012-09-05,22
"14611",2012-09-05,23
"14612",2012-09-06,0
"14613",2012-09-06,1
"14614",2012-09-06,2
"14615",2012-09-06,3
"14616",2012-09-06,4
"14617",2012-09-06,5
"14618",2012-09-06,6
"14619",2012-09-06,7
"14620",2012-09-06,8
"14621",2012-09-06,9
"14622",2012-09-06,10
"14623",2012-09-06,11
"14624",2012-09-06,12
"14625",2012-09-06,13
"14626",2012-09-06,14
"14627",2012-09-06,15
"14628",2012-09-06,16
"14629",2012-09-06,17
"14630",2012-09-06,18
